OperonID	GI	Synonym	Start	End	Strand	Length	COG_number	Product
3577820	385779232	Clo1313_1895	2211408	2211833	-	141	-	hypothetical protein
3577821	385779233	Clo1313_1896	2212395	2213996	+	533	-	peptide chain release factor 3
3577822	385779234	Clo1313_1897	2214176	2216749	-	857	-	hypothetical protein
3577823	385779235	Clo1313_1898	2217049	2217525	-	158	-	transposase IS200-family protein
3577824	385779236	Clo1313_1899	2218097	2218270	-	57	-	hypothetical protein
3577825	385779237	Clo1313_1900	2218348	2218551	+	67	-	hypothetical protein
3577826	385779241	Clo1313_1904	2224106	2225440	+	444	-	glycoside hydrolase
3577827	385779242	Clo1313_1905	2225437	2226402	-	321	-	hypothetical protein
3577828	385779245	Clo1313_1908	2228943	2229635	+	230	-	ErfK/YbiS/YcfS/YnhG family protein
3577829	385779246	Clo1313_1909	2229777	2230448	+	223	-	hypothetical protein
3577830	385779249	Clo1313_1912	2233411	2234631	-	406	-	Glycosyltransferase 28 domain
3577831	385779250	Clo1313_1913	2234715	2235743	-	342	-	hypothetical protein
3577832	385779251	Clo1313_1914	2236028	2238439	-	803	-	ATPase
3577833	385779252	Clo1313_1915	2238631	2239578	+	315	-	transposase IS4 family protein
3577834	385779253	Clo1313_1916	2239945	2242773	-	942	-	excinuclease ABC subunit A
3577835	385779254	Clo1313_1917	2243238	2244284	+	348	-	hypothetical protein
3577836	385779255	Clo1313_1918	2244310	2246292	-	660	-	excinuclease ABC subunit B
3577837	385779256	Clo1313_1920	2246798	2247157	-	119	-	hypothetical protein
3577838	385779263	Clo1313_1927	2254100	2254717	+	205	-	spore coat assembly protein SafA
3577839	385779264	Clo1313_1928	2254817	2256187	-	456	-	MATE efflux family protein
3577840	385779265	Clo1313_1929	2256290	2258530	-	746	-	methyl-accepting chemotaxis sensory transducer
3577841	385779266	Clo1313_1930	2258610	2260085	-	491	-	hypothetical protein
3577842	385779267	Clo1313_1931	2260796	2261914	+	372	-	phosphoserine aminotransferase
3577843	385779268	Clo1313_1933	2262777	2263220	-	147	-	hypothetical protein
3577844	385779269	Clo1313_1935	2264418	2265569	+	383	-	integrase catalytic subunit
3577845	385779270	Clo1313_1936	2266955	2267401	+	148	-	hypothetical protein
3577846	385779271	Clo1313_1937	2267886	2269928	+	680	-	hypothetical protein
3577847	385779274	Clo1313_1940	2274008	2275117	-	369	-	chemotaxis protein CheR
3577848	385779278	Clo1313_1945	2281726	2283084	-	452	-	hypothetical protein
3577849	385779279	Clo1313_1946	2283297	2284244	+	315	-	aldo/keto reductase
3577850	385779280	Clo1313_1947	2284469	2285911	-	480	-	glycogen/starch synthase
3577851	385779285	Clo1313_1952	2288745	2288858	+	37	-	hypothetical protein
3577852	385779286	Clo1313_1953	2288962	2289921	-	319	-	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein
3577853	385779287	Clo1313_1954	2290186	2292621	-	811	-	glycosyltransferase
3577854	385779288	Clo1313_1955	2293191	2294882	+	563	-	glycoside hydrolase
3577855	385779289	Clo1313_1956	2295124	2296728	+	534	-	diguanylate cyclase and metal dependent phosphohydrolase
3577856	385779290	Clo1313_1957	2296870	2298024	+	384	-	serine-type D-Ala-D-Ala carboxypeptidase
3577857	385779291	Clo1313_1958	2298154	2299080	-	308	-	type 3a cellulose-binding domain-containing protein
3577858	385779292	Clo1313_1959	2299297	2300751	-	484	-	glycoside hydrolase
3577859	385779293	Clo1313_1960	2300898	2302331	-	477	-	glycoside hydrolase
3577860	385779296	Clo1313_1963	2305800	2307287	-	495	-	methyl-accepting chemotaxis sensory transducer
3577861	385779297	Clo1313_1964	2307513	2308634	-	373	-	alanine--glyoxylate transaminase
3577862	385779298	Clo1313_1965	2308885	2309310	-	141	-	hypothetical protein
3577863	385779299	Clo1313_1966	2309411	2309782	-	123	-	hypothetical protein
3577864	385779302	Clo1313_1969	2312219	2314342	-	707	-	peptidase S1 and S6 chymotrypsin/Hap
3577865	385779305	Clo1313_1972	2316713	2317765	-	350	-	twitching motility protein
3577866	385779306	Clo1313_1973	2317888	2320026	-	712	-	histidine kinase
3577867	385779314	Clo1313_1981	2330683	2331630	+	315	-	transposase IS4 family protein
3577868	385779315	Clo1313_1982	2331782	2333587	-	601	-	DNA mismatch repair protein MutS domain-containing protein
3577869	385779316	Clo1313_1983	2333866	2336328	-	820	-	carbohydrate binding family protein
3577870	385779319	Clo1313_1986	2339248	2340096	-	282	-	copper amine oxidase-like domain-containing protein
3577871	385779320	Clo1313_1987	2340744	2341643	+	299	-	hypothetical protein
3577872	385779323	Clo1313_1990	2343159	2346314	-	1051	-	spore coat protein CotH
3577873	385779324	Clo1313_1992	2347025	2348155	-	376	-	aldo/keto reductase
3577874	385779325	Clo1313_1993	2348606	2348836	-	76	-	glutaredoxin-like protein
3577875	385779326	Clo1313_1994	2349089	2351620	-	843	-	AMP-dependent synthetase and ligase
3577876	385779331	Clo1313_1999	2356826	2357845	-	339	-	NAD-dependent epimerase/dehydratase
3577877	385779332	Clo1313_2000	2357953	2358393	-	146	-	hypothetical protein
3577878	385779333	Clo1313_2001	2358518	2358862	-	114	-	hypothetical protein
3577879	385779334	Clo1313_2002	2359170	2359577	-	135	-	hypothetical protein
3577880	385779338	Clo1313_2008	2368116	2369339	-	407	-	transposase mutator type
3577881	385779342	Clo1313_2012	2372973	2373446	+	157	-	5-nitroimidazole antibiotic resistance protein
3577882	385779343	Clo1313_2013	2373923	2374087	-	54	-	hypothetical protein
3577883	385779344	Clo1313_2014	2374304	2375110	+	268	-	metallophosphoesterase
3577884	385779345	Clo1313_2015	2375250	2376596	-	448	-	glucose-6-phosphate isomerase
3577885	385779346	Clo1313_2016	2376946	2377170	+	74	-	alpha/beta type small acid-soluble spore protein
3577886	385779349	Clo1313_2019	2381161	2381934	-	257	-	hypothetical protein
3577887	385779350	Clo1313_2020	2382213	2383559	+	448	-	beta-galactosidase
3577888	385779351	Clo1313_2021	2383643	2383834	-	63	-	hypothetical protein
3577889	385779352	Clo1313_2022	2384124	2385128	-	334	-	glycoside hydrolase
3577890	385779353	Clo1313_2023	2385491	2386552	+	353	-	LacI family transcriptional regulator
3577891	385779354	Clo1313_2024	2386724	2387032	-	102	-	family 2 glycosyl transferase
3577892	385779358	Clo1313_2029	2394753	2395040	-	95	-	hypothetical protein
3577893	385779366	Clo1313_2038	2402864	2404957	+	697	-	glutamine synthetase
3577894	385779367	Clo1313_2040	2405831	2406214	-	127	-	hypothetical protein
3577895	385779368	Clo1313_2041	2406303	2407487	-	394	-	sodium/hydrogen exchanger
3577896	385779369	Clo1313_2042	2408038	2409837	-	599	-	proteinase inhibitor I4 serpin
3577897	385779370	Clo1313_2043	2410268	2412070	-	600	-	proteinase inhibitor I4 serpin
3577898	385779373	Clo1313_2046	2413902	2415074	-	390	-	Lipoprotein LpqB, GerMN domain
3577899	385779374	Clo1313_2047	2415177	2416166	-	329	-	UDP-glucose 4-epimerase
3577900	385779375	Clo1313_2048	2416381	2419227	-	948	-	cell wall hydrolase/autolysin
3577901	385779376	Clo1313_2049	2419537	2420640	-	367	-	type IV pilus assembly protein PilM
3577902	385779383	Clo1313_2056	2426593	2426790	-	65	-	metal-dependent phosphohydrolase, HD region
3577903	385779384	Clo1313_2057	2426961	2427311	-	116	-	hypothetical protein
3577904	385779385	Clo1313_2058	2427592	2428728	-	378	-	polysaccharide deacetylase
3577905	385779386	Clo1313_2059	2428912	2430804	-	630	-	sulfatase
3577906	385779387	Clo1313_2060	2430986	2432080	-	364	-	FAD-dependent pyridine nucleotide-disulfide oxidoreductase
3577907	385779391	Clo1313_2064	2433319	2434401	+	360	-	FAD dependent oxidoreductase
3577908	385779392	Clo1313_2065	2434413	2434883	-	156	-	hypothetical protein
3577909	385779395	Clo1313_2068	2436330	2436887	+	185	-	hypothetical protein
3577910	385779396	Clo1313_2069	2436973	2437263	-	96	-	hypothetical protein
3577911	385779397	Clo1313_2070	2437357	2437581	-	74	-	hypothetical protein
3577912	385779405	Clo1313_2078	2444534	2445595	-	353	-	hypothetical protein
3577913	385779406	Clo1313_2079	2445765	2446055	-	96	-	hypothetical protein
3577914	385779407	Clo1313_2080	2446158	2446583	-	141	-	Holliday junction resolvase YqgF
3577915	385779408	Clo1313_2081	2446705	2447652	-	315	-	aldo/keto reductase
3577916	385779409	Clo1313_2082	2447730	2448002	-	90	-	hypothetical protein
3577917	385779410	Clo1313_2083	2448217	2449521	-	434	-	MiaB family RNA modification protein
3577918	385779411	Clo1313_2084	2449680	2449907	+	75	-	phosphoryl transfer system HPr
3577919	385779414	Clo1313_2087	2453035	2453511	-	158	-	transposase IS200-family protein
3577920	385779415	Clo1313_2088	2453710	2454261	-	183	-	metal dependent phosphohydrolase
3577921	385779416	Clo1313_2089	2454543	2454782	-	79	-	preprotein translocase subunit SecG
3577922	385779417	Clo1313_2090	2454958	2456259	-	433	-	enolase
3577923	385779418	Clo1313_2091	2456459	2458096	-	545	-	diguanylate cyclase and metal dependent phosphohydrolase
3577924	385779419	Clo1313_2092	2458434	2459969	-	511	-	phosphoglycerate mutase
3577925	385779422	Clo1313_2095	2462454	2463464	-	336	-	glyceraldehyde-3-phosphate dehydrogenase, type I
3577926	385779428	Clo1313_2101	2476457	2476702	-	81	-	phosphopantetheine-binding protein
3577927	385779429	Clo1313_2102	2476815	2477849	-	344	-	beta-ketoacyl-acyl-carrier-protein synthase I
3577928	385779430	Clo1313_2103	2478054	2479571	-	505	-	diguanylate cyclase and metal dependent phosphohydrolase
3577929	385779431	Clo1313_2104	2479907	2480401	-	164	-	TrmH family RNA methyltransferase
3577930	385779449	Clo1313_2122	2494295	2494612	-	105	-	Dockerin type 1
3577931	385779450	Clo1313_2123	2495781	2496422	+	213	-	type IV pilus assembly PilZ
3577932	385779455	Clo1313_2128	2500432	2500824	-	130	-	hypothetical protein
3577933	385779456	Clo1313_2129	2501081	2501737	+	218	-	tRNA (guanine-N(7)-)-methyltransferase
3577934	385779459	Clo1313_2132	2504203	2505078	+	291	-	5,10-methylenetetrahydrofolate reductase
3577935	385779460	Clo1313_2133	2505142	2506023	-	293	-	peptidase M50
3577936	385779461	Clo1313_2134	2506083	2507000	-	305	-	peptidase M23
3577937	385779462	Clo1313_2135	2507189	2507452	+	87	-	hypothetical protein
3577938	385779472	Clo1313_2145	2515608	2516492	-	294	-	hypothetical protein
3577939	385779473	Clo1313_2146	2516873	2517505	+	210	-	negative regulator of genetic competence
3577940	385779474	Clo1313_2147	2517843	2518388	+	181	-	hypothetical protein
3577941	385779475	Clo1313_2148	2518404	2520083	-	559	-	protein serine/threonine phosphatase
3577942	385779476	Clo1313_2149	2520396	2522843	-	815	-	ATP-dependent protease La
3577943	385779477	Clo1313_2150	2523486	2524691	+	401	-	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase protein
3577944	385779478	Clo1313_2151	2524966	2525397	+	143	-	CheW protein
3577945	385779479	Clo1313_2152	2525449	2525964	-	171	-	hypothetical protein
3577946	385779480	Clo1313_2153	2526249	2526455	+	68	-	hypothetical protein
3577947	385779481	Clo1313_2154	2526526	2526909	-	127	-	hypothetical protein
3577948	385779482	Clo1313_2155	2527072	2527461	-	129	-	hypothetical protein
3577949	385779487	Clo1313_2161	2530447	2533263	+	938	-	cellulose 1,4-beta-cellobiosidase
3577950	385779488	Clo1313_2162	2533465	2534859	-	464	-	asparaginyl-tRNA synthetase
3577951	385779489	Clo1313_2163	2534996	2536018	-	340	-	aspartate/ammonia ligase
3577952	385779490	Clo1313_2164	2536209	2536820	+	203	-	Peptidylprolyl isomerase
3577953	385779491	Clo1313_2165	2536892	2537617	-	241	-	silent information regulator protein Sir2
3577954	385779494	Clo1313_2168	2538682	2539638	+	318	-	Na/Pi-cotransporter II-like protein
3577955	385779495	Clo1313_2169	2539659	2539994	-	111	-	rubredoxin-type Fe(Cys)4 protein
3577956	385779496	Clo1313_2170	2540261	2542150	+	629	-	sulfatase
3577957	385779497	Clo1313_2171	2542360	2542908	+	182	-	BioY protein
3577958	385779498	Clo1313_2172	2543053	2543556	-	167	-	SEC-C motif domain-containing protein
3577959	385779501	Clo1313_2175	2546121	2546753	+	210	-	hypothetical protein
3577960	385779502	Clo1313_2176	2546829	2560709	-	4626	-	S-layer protein
3577961	385779503	Clo1313_2177	2561200	2561736	-	178	-	hypothetical protein
3577962	385779504	Clo1313_2178	2561978	2564167	-	729	-	hypothetical protein
3577963	385779505	Clo1313_2179	2564422	2566806	-	794	-	ribonucleoside-diphosphate reductase
3577964	385779506	Clo1313_2180	2567084	2568343	-	419	-	hypothetical protein
3577965	385779507	Clo1313_2181	2568544	2569803	-	419	-	hypothetical protein
3577966	385779508	Clo1313_2182	2569984	2570943	-	319	-	hypothetical protein
3577967	385779509	Clo1313_2183	2571244	2571906	-	220	-	helix-turn-helix domain-containing protein
3577968	385779512	Clo1313_2186	2573878	2576580	-	900	-	hypothetical protein
3577969	385779513	Clo1313_2187	2576626	2577435	-	269	-	copper amine oxidase-like domain-containing protein
3577970	385779514	Clo1313_2188	2577787	2579388	+	533	-	spore coat protein CotH
3577971	385779515	Clo1313_2189	2579512	2581740	-	742	-	glycoside hydrolase
3577972	385779516	Clo1313_2190	2582127	2583329	-	400	-	small GTP-binding protein
3577973	385779517	Clo1313_2191	2583554	2583988	+	144	-	hypothetical protein
3577974	385779518	Clo1313_2192	2583990	2586653	-	887	-	glycoside hydrolase
3577975	385779523	Clo1313_2197	2593299	2593727	+	142	-	heat shock protein Hsp20
3577976	385779526	Clo1313_2200	2596336	2596995	+	219	-	CarD family transcriptional regulator
3577977	385779527	Clo1313_2201	2597112	2599778	-	888	-	small GTP-binding protein
3577978	385779528	Clo1313_2202	2600147	2601919	+	590	-	Dockerin type 1
3577979	385779529	Clo1313_2203	2601986	2602630	-	214	-	hypothetical protein
3577980	385779530	Clo1313_2204	2603067	2604077	+	336	-	nucleotidyltransferase
3577981	385779537	Clo1313_2214	2612934	2614796	-	620	-	hypothetical protein
3577982	385779538	Clo1313_2215	2615353	2615832	-	159	-	ferritin Dps family protein
3577983	385779539	Clo1313_2216	2616196	2618319	-	707	-	alpha-L-arabinofuranosidase
3577984	385779540	Clo1313_2217	2618936	2619265	-	109	-	hypothetical protein
3577985	385779541	Clo1313_2219	2620366	2620743	-	125	-	hypothetical protein
3577986	385779542	Clo1313_2221	2626362	2626664	-	100	-	hypothetical protein
3577987	385779543	Clo1313_2222	2626857	2627390	-	177	-	hypothetical protein
3577988	385779544	Clo1313_2223	2628266	2628898	-	210	-	hypothetical protein
3577989	385779545	Clo1313_2224	2628987	2630210	+	407	-	transposase mutator type
3577990	385779548	Clo1313_2228	2632012	2632464	-	150	-	alkyl hydroperoxide reductase
3577991	385779549	Clo1313_2229	2632725	2633270	-	181	-	hypothetical protein
3577992	385779550	Clo1313_2231	2633716	2633904	+	62	-	hypothetical protein
3577993	385779553	Clo1313_2234	2637086	2639788	+	900	-	glycoside hydrolase
3577994	385779554	Clo1313_2235	2640004	2640567	-	187	-	NADPH-dependent FMN reductase
3577995	385779557	Clo1313_2239	2643189	2643725	-	178	-	deoxycytidine triphosphate deaminase
3577996	385779558	Clo1313_2240	2644178	2644738	+	186	-	regulatory protein TetR
3577997	385779564	Clo1313_2246	2652145	2652855	-	236	-	transcriptional regulator
3577998	385779565	Clo1313_2247	2652979	2654202	-	407	-	beta-lactamase
3577999	385779574	Clo1313_2256	2661671	2662084	-	137	-	hypothetical protein
3578000	385779575	Clo1313_2257	2662236	2662628	-	130	-	pyridoxamine 5'-phosphate oxidase-like FMN-binding protein
3578001	385779576	Clo1313_2258	2662822	2663460	-	212	-	hypothetical protein
3578002	385779577	Clo1313_2259	2663739	2665553	-	604	-	methyl-accepting chemotaxis sensory transducer
3578003	385779578	Clo1313_2260	2666554	2668308	+	584	-	ammonium transporter
3578004	385779584	Clo1313_2266	2674242	2674982	-	246	-	S-layer protein
3578005	385779585	Clo1313_2267	2675487	2676629	-	380	-	metal dependent phosphohydrolase
3578006	385779586	Clo1313_2269	2677161	2677619	-	152	-	AIG2 family protein
3578007	385779587	Clo1313_2270	2677849	2678205	-	118	-	arsenate reductase-like protein
3578008	385779588	Clo1313_2271	2679062	2680297	-	411	-	hypothetical protein
3578009	385779589	Clo1313_2272	2680570	2681313	-	247	-	short-chain dehydrogenase/reductase SDR
3578010	385779593	Clo1313_2276	2684699	2685577	+	292	-	hypothetical protein
3578011	385779594	Clo1313_2278	2686228	2687280	-	350	-	ribosome small subunit-dependent GTPase A
3578012	385779597	Clo1313_2282	2689386	2690309	+	307	-	hypothetical protein
3578013	385779598	Clo1313_2283	2690454	2691683	+	409	-	SAM-dependent methyltransferase
3578014	385779603	Clo1313_2288	2694963	2695601	-	212	-	NADPH-dependent FMN reductase
3578015	385779604	Clo1313_2289	2695878	2697671	+	597	-	group 1 glycosyl transferase
3578016	385779605	Clo1313_2290	2697703	2698776	-	357	-	hypothetical protein
3578017	385779610	Clo1313_2296	2705756	2706421	-	221	-	flavin reductase domain-containing FMN-binding protein
3578018	385779611	Clo1313_2298	2706854	2708491	-	545	-	hypothetical protein
3578019	385779616	Clo1313_2303	2712239	2714344	-	701	-	glutamine synthetase
3578020	385779621	Clo1313_2309	2721618	2721773	-	51	-	hypothetical protein
3578021	385779622	Clo1313_2310	2721938	2723071	-	377	-	4Fe-4S ferredoxin
3578022	385779623	Clo1313_2311	2723456	2723890	+	144	-	hypothetical protein
3578023	385779624	Clo1313_2312	2723963	2724709	-	248	-	Enoyl-CoA hydratase/isomerase
3578024	385779625	Clo1313_2314	2724918	2725589	-	223	-	type 12 methyltransferase
3578025	385779626	Clo1313_2317	2726957	2727349	-	130	-	hypothetical protein
3578026	385779627	Clo1313_2318	2727599	2728171	-	190	-	flavin reductase domain-containing FMN-binding protein
3578027	385779628	Clo1313_2319	2728702	2729229	-	175	-	methylated-DNA--protein-cysteine methyltransferase
3578028	385779632	Clo1313_2324	2732469	2732915	-	148	-	AsnC family transcriptional regulator
3578029	385779648	Clo1313_2340	2748133	2748876	-	247	-	hypothetical protein
3578030	385779662	Clo1313_2354	2764458	2765564	-	368	-	extracellular solute-binding protein
3578031	385779667	Clo1313_2359	2769981	2771117	+	378	-	glycerate kinase
3578032	385779668	Clo1313_2361	2771484	2771672	+	62	-	hypothetical protein
3578033	385779672	Clo1313_2369	2783692	2784843	-	383	-	integrase catalytic subunit
3578034	385779673	Clo1313_2370	2785392	2786360	-	322	-	hypothetical protein
3578035	385779678	Clo1313_2375	2789134	2790183	-	349	-	integrase catalytic subunit
3578036	385779711	Clo1313_2408	2819461	2819820	-	119	-	HNH endonuclease
3578037	385779712	Clo1313_2409	2819943	2820185	-	80	-	hypothetical protein
