# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2543675	2545135	-	WP_003518401.1	WP_003518401.1		type 3a, cellulose-binding protein			CLO1313_RS11010	1461	486	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2545142	2545903	-					sigI		CLO1313_RS11015	762		old_locus_tag=Clo1313_2174
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2545142	2545903	-	WP_003512010.1	WP_003512010.1		RNA polymerase sigma-I factor	sigI		CLO1313_RS11015	762	253	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2546121	2546753	+							CLO1313_RS11020	633		old_locus_tag=Clo1313_2175
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2546121	2546753	+	WP_003511996.1	WP_003511996.1		DUF3298 domain-containing protein			CLO1313_RS11020	633	210	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2546829	2560709	-							CLO1313_RS11025	13881		old_locus_tag=Clo1313_2176
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2546829	2560709	-	WP_003518399.1	WP_003518399.1		hypothetical protein			CLO1313_RS11025	13881	4626	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2561200	2561736	-							CLO1313_RS11030	537		old_locus_tag=Clo1313_2177
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2561200	2561736	-	WP_003518398.1	WP_003518398.1		hypothetical protein			CLO1313_RS11030	537	178	
gene	pseudogene	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2561739	2561957	-							CLO1313_RS15650	219		pseudo
CDS	without_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2561739	2561957	-				hypothetical protein			CLO1313_RS15650	219		pseudo
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2561978	2564167	-							CLO1313_RS11035	2190		old_locus_tag=Clo1313_2178
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2561978	2564167	-	WP_003518396.1	WP_003518396.1		hypothetical protein			CLO1313_RS11035	2190	729	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2564422	2566806	-							CLO1313_RS11040	2385		old_locus_tag=Clo1313_2179
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2564422	2566806	-	WP_003511986.1	WP_003511986.1		ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent			CLO1313_RS11040	2385	794	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2567084	2568343	-							CLO1313_RS11045	1260		old_locus_tag=Clo1313_2180
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2567084	2568343	-	WP_003511984.1	WP_003511984.1		hypothetical protein			CLO1313_RS11045	1260	419	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2568544	2569803	-							CLO1313_RS11050	1260		old_locus_tag=Clo1313_2181
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2568544	2569803	-	WP_003518392.1	WP_003518392.1		GTP-binding protein			CLO1313_RS11050	1260	419	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2569984	2570943	-							CLO1313_RS11055	960		old_locus_tag=Clo1313_2182
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2569984	2570943	-	WP_003511981.1	WP_003511981.1		hypothetical protein			CLO1313_RS11055	960	319	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2571244	2571906	-							CLO1313_RS11060	663		old_locus_tag=Clo1313_2183
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2571244	2571906	-	WP_003511980.1	WP_003511980.1		helix-turn-helix domain-containing protein			CLO1313_RS11060	663	220	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2571992	2572801	-							CLO1313_RS11065	810		old_locus_tag=Clo1313_2184
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2571992	2572801	-	WP_003518390.1	WP_003518390.1		copper amine oxidase			CLO1313_RS11065	810	269	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2572821	2573630	-							CLO1313_RS11070	810		old_locus_tag=Clo1313_2185
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2572821	2573630	-	WP_003511976.1	WP_003511976.1		copper amine oxidase			CLO1313_RS11070	810	269	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2573878	2576580	-							CLO1313_RS11075	2703		old_locus_tag=Clo1313_2186
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2573878	2576580	-	WP_003518388.1	WP_003518388.1		hypothetical protein			CLO1313_RS11075	2703	900	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2576626	2577435	-							CLO1313_RS11080	810		old_locus_tag=Clo1313_2187
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2576626	2577435	-	WP_003518386.1	WP_003518386.1		copper amine oxidase			CLO1313_RS11080	810	269	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2577787	2579388	+							CLO1313_RS11085	1602		old_locus_tag=Clo1313_2188
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2577787	2579388	+	WP_003518383.1	WP_003518383.1		dockerin			CLO1313_RS11085	1602	533	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2579512	2581740	-							CLO1313_RS11090	2229		old_locus_tag=Clo1313_2189
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2579512	2581740	-	WP_003518381.1	WP_003518381.1		glycoside hydrolase			CLO1313_RS11090	2229	742	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2582127	2583329	-					hydF		CLO1313_RS11095	1203		old_locus_tag=Clo1313_2190
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2582127	2583329	-	WP_003511964.1	WP_003511964.1		[FeFe] hydrogenase H-cluster maturation GTPase HydF	hydF		CLO1313_RS11095	1203	400	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2583554	2583988	+							CLO1313_RS11100	435		old_locus_tag=Clo1313_2191
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2583554	2583988	+	WP_003511963.1	WP_003511963.1		DUF2935 domain-containing protein			CLO1313_RS11100	435	144	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2583990	2586653	-							CLO1313_RS11105	2664		old_locus_tag=Clo1313_2192
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2583990	2586653	-	WP_003518379.1	WP_003518379.1		endoglucanase			CLO1313_RS11105	2664	887	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2586897	2588771	-							CLO1313_RS11110	1875		old_locus_tag=Clo1313_2193
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2586897	2588771	-	WP_080552882.1	WP_080552882.1		methyl-accepting chemotaxis protein			CLO1313_RS11110	1875	624	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2588821	2589285	-							CLO1313_RS11115	465		old_locus_tag=Clo1313_2194
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2588821	2589285	-	WP_003519601.1	WP_003519601.1		chemotaxis protein CheW			CLO1313_RS11115	465	154	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2590057	2591928	-							CLO1313_RS11120	1872		old_locus_tag=Clo1313_2195
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2590057	2591928	-	WP_014522631.1	WP_014522631.1		methyl-accepting chemotaxis protein			CLO1313_RS11120	1872	623	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2591981	2592445	-							CLO1313_RS11125	465		old_locus_tag=Clo1313_2196
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2591981	2592445	-	WP_003518963.1	WP_003518963.1		chemotaxis protein CheW			CLO1313_RS11125	465	154	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2593299	2593727	+							CLO1313_RS11130	429		old_locus_tag=Clo1313_2197
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2593299	2593727	+	WP_003511954.1	WP_003511954.1		Hsp20/alpha crystallin family protein			CLO1313_RS11130	429	142	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2593829	2595457	-							CLO1313_RS11135	1629		old_locus_tag=Clo1313_2198
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2593829	2595457	-	WP_003511951.1	WP_003511951.1		hydroxylamine reductase			CLO1313_RS11135	1629	542	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2595517	2596221	-							CLO1313_RS11140	705		old_locus_tag=Clo1313_2199
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2595517	2596221	-	WP_003518961.1	WP_003518961.1		4Fe-4S dicluster domain-containing protein			CLO1313_RS11140	705	234	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2596336	2596995	+							CLO1313_RS11145	660		old_locus_tag=Clo1313_2200
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2596336	2596995	+	WP_003511947.1	WP_003511947.1		Crp/Fnr family transcriptional regulator			CLO1313_RS11145	660	219	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2597112	2599778	-							CLO1313_RS11150	2667		old_locus_tag=Clo1313_2201
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2597112	2599778	-	WP_003518959.1	WP_003518959.1		GTP-binding protein			CLO1313_RS11150	2667	888	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2600147	2601919	+							CLO1313_RS11155	1773		old_locus_tag=Clo1313_2202
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2600147	2601919	+	WP_003511942.1	WP_003511942.1		glycoside hydrolase			CLO1313_RS11155	1773	590	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2601986	2602630	-							CLO1313_RS11160	645		old_locus_tag=Clo1313_2203
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2601986	2602630	-	WP_003518957.1	WP_003518957.1		hypothetical protein			CLO1313_RS11160	645	214	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2603067	2604077	+							CLO1313_RS11165	1011		old_locus_tag=Clo1313_2204
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2603067	2604077	+	WP_003518955.1	WP_003518955.1		nucleotidyltransferase			CLO1313_RS11165	1011	336	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2604261	2604656	-							CLO1313_RS11170	396		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2604261	2604656	-	WP_003518953.1	WP_003518953.1		hypothetical protein			CLO1313_RS11170	396	131	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2604744	2604890	-							CLO1313_RS11175	147		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2604744	2604890	-	WP_003518949.1	WP_003518949.1		chloride transporter			CLO1313_RS11175	147	48	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2604900	2605196	-							CLO1313_RS11180	297		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2604900	2605196	-	WP_003518947.1	WP_003518947.1		hypothetical protein			CLO1313_RS11180	297	98	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2605226	2605447	-							CLO1313_RS11185	222		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2605226	2605447	-	WP_080514900.1	WP_080514900.1		hypothetical protein			CLO1313_RS11185	222	73	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2605460	2605900	-							CLO1313_RS11190	441		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2605460	2605900	-	WP_003518944.1	WP_003518944.1		para-aminobenzoate synthase			CLO1313_RS11190	441	146	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2605869	2606033	-							CLO1313_RS15655	165		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2605869	2606033	-	WP_080550890.1	WP_080550890.1		hypothetical protein			CLO1313_RS15655	165	54	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2606220	2607593	-					bioA		CLO1313_RS11195	1374		old_locus_tag=Clo1313_2207
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2606220	2607593	-	WP_003520620.1	WP_003520620.1		adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA		CLO1313_RS11195	1374	457	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2607586	2608437	-					bioC		CLO1313_RS11200	852		old_locus_tag=Clo1313_2208
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2607586	2608437	-	WP_003518940.1	WP_003518940.1		malonyl-[acyl-carrier protein] O-methyltransferase BioC	bioC		CLO1313_RS11200	852	283	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2608427	2609203	-							CLO1313_RS11205	777		old_locus_tag=Clo1313_2209
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2608427	2609203	-	WP_003511931.1	WP_003511931.1		pimeloyl-CoA synthetase			CLO1313_RS11205	777	258	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2609203	2610369	-					bioF		CLO1313_RS11210	1167		old_locus_tag=Clo1313_2210
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2609203	2610369	-	WP_003518938.1	WP_003518938.1		8-amino-7-oxononanoate synthase	bioF		CLO1313_RS11210	1167	388	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2610362	2611096	-					bioD		CLO1313_RS11215	735		old_locus_tag=Clo1313_2211
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2610362	2611096	-	WP_003518937.1	WP_003518937.1		dethiobiotin synthase	bioD		CLO1313_RS11215	735	244	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2611093	2612055	-							CLO1313_RS11220	963		old_locus_tag=Clo1313_2212
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2611093	2612055	-	WP_003518935.1	WP_003518935.1		biotin synthase BioB			CLO1313_RS11220	963	320	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2612250	2612576	-							CLO1313_RS11225	327		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2612250	2612576	-	WP_003511918.1	WP_003511918.1		P-II family nitrogen regulator			CLO1313_RS11225	327	108	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2612592	2612906	-							CLO1313_RS11230	315		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2612592	2612906	-	WP_003511915.1	WP_003511915.1		hypothetical protein			CLO1313_RS11230	315	104	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2612934	2614796	-							CLO1313_RS11235	1863		old_locus_tag=Clo1313_2214
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2612934	2614796	-	WP_003511913.1	WP_003511913.1		DUF1538 domain-containing protein			CLO1313_RS11235	1863	620	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2615353	2615832	-							CLO1313_RS11240	480		old_locus_tag=Clo1313_2215
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2615353	2615832	-	WP_003511911.1	WP_003511911.1		ferritin			CLO1313_RS11240	480	159	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2616196	2618319	-							CLO1313_RS11245	2124		old_locus_tag=Clo1313_2216
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2616196	2618319	-	WP_003511909.1	WP_003511909.1		alpha-L-arabinofuranosidase			CLO1313_RS11245	2124	707	
gene	pseudogene	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2618500	2618768	-							CLO1313_RS15660	269		partial;pseudo
CDS	without_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2618500	2618768	-				hypothetical protein			CLO1313_RS15660	269		partial;pseudo
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2618936	2619265	-							CLO1313_RS11250	330		old_locus_tag=Clo1313_2217
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2618936	2619265	-	WP_003511908.1	WP_003511908.1		hypothetical protein			CLO1313_RS11250	330	109	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2619359	2619550	-							CLO1313_RS11255	192		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2619359	2619550	-	WP_003518931.1	WP_003518931.1		sugar-binding protein			CLO1313_RS11255	192	63	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2619753	2619995	-							CLO1313_RS11260	243		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2619753	2619995	-	WP_003518929.1	WP_003518929.1		hypothetical protein			CLO1313_RS11260	243	80	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2620366	2620743	-							CLO1313_RS11265	378		old_locus_tag=Clo1313_2219
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2620366	2620743	-	WP_003511905.1	WP_003511905.1		hypothetical protein			CLO1313_RS11265	378	125	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2620775	2625427	-							CLO1313_RS11270	4653		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2620775	2625427	-	WP_003518927.1	WP_003518927.1		hypothetical protein			CLO1313_RS11270	4653	1550	
gene	pseudogene	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2625820	2626059	-							CLO1313_RS11275	240		partial;pseudo
CDS	without_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2625820	2626059	-				hypothetical protein			CLO1313_RS11275	240		partial;pseudo
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2626362	2626664	-							CLO1313_RS11280	303		old_locus_tag=Clo1313_2221
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2626362	2626664	-	WP_003511903.1	WP_003511903.1		hypothetical protein			CLO1313_RS11280	303	100	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2626857	2627390	-							CLO1313_RS11285	534		old_locus_tag=Clo1313_2222
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2626857	2627390	-	WP_003511902.1	WP_003511902.1		hypothetical protein			CLO1313_RS11285	534	177	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2627641	2627997	-							CLO1313_RS11290	357		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2627641	2627997	-	WP_049776348.1	WP_049776348.1		hypothetical protein			CLO1313_RS11290	357	118	
gene	pseudogene	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2628266	2628910	-							CLO1313_RS11295	645		partial;pseudo;old_locus_tag=Clo1313_2223
CDS	without_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2628266	2628910	-				hypothetical protein			CLO1313_RS11295	645		partial;pseudo
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2628987	2630210	+							CLO1313_RS11300	1224		old_locus_tag=Clo1313_2224
