Protein_Accession	MD5	Seq_Len	Analysis	Signature_Accession	Signature_Descr	Start_location	Stop_location	Score (Eval)	Match	Date	InterPro_annot	InterPro_desc	GO_annot	Pathways_annot
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	PANTHER	PTHR21090		8	421	4.80E-86	T	20-06-2018				
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	Pfam	PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	4	420	1.90E-99	T	20-06-2018	IPR001986	Enolpyruvate transferase domain	GO:0016765	
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	PANTHER	PTHR21090:SF5		8	421	4.80E-86	T	20-06-2018				
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	CDD	cd01556	EPSP_synthase	9	423	4.45E-152	T	20-06-2018	IPR006264	3-phosphoshikimate 1-carboxyvinyltransferase	GO:0003866|GO:0009073	KEGG: 00400+2.5.1.19|MetaCyc: PWY-6163
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	Hamap	MF_00210	3-phosphoshikimate 1-carboxyvinyltransferase [aroA].	7	423	27.734	T	20-06-2018	IPR006264	3-phosphoshikimate 1-carboxyvinyltransferase	GO:0003866|GO:0009073	KEGG: 00400+2.5.1.19|MetaCyc: PWY-6163
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	SUPERFAMILY	SSF55205		2	423	3.40E-114	T	20-06-2018	IPR013792	"RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta"	GO:0003824	
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	TIGRFAM	TIGR01356	aroA: 3-phosphoshikimate 1-carboxyvinyltransferase	11	423	4.70E-106	T	20-06-2018	IPR006264	3-phosphoshikimate 1-carboxyvinyltransferase	GO:0003866|GO:0009073	KEGG: 00400+2.5.1.19|MetaCyc: PWY-6163
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	Gene3D	G3DSA:3.65.10.10		19	219	4.00E-38	T	20-06-2018	IPR036968	Enolpyruvate transferase domain superfamily	GO:0016765	
WP_003515844.1	a30b1cdf8cd69d0ccd259ca6a6fe1965	423	Gene3D	G3DSA:3.65.10.10		220	423	1.30E-42	T	20-06-2018	IPR036968	Enolpyruvate transferase domain superfamily	GO:0016765	
WP_003515618.1	53ee076a764ad24d73f089c63eb29b78	95	TIGRFAM	TIGR00135	"gatC: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit"	3	95	5.40E-30	T	20-06-2018	IPR003837	Glu-tRNAGln amidotransferase C subunit	GO:0006450	
WP_003515618.1	53ee076a764ad24d73f089c63eb29b78	95	PANTHER	PTHR15004		2	94	6.20E-27	T	20-06-2018	IPR003837	Glu-tRNAGln amidotransferase C subunit	GO:0006450	
WP_003515618.1	53ee076a764ad24d73f089c63eb29b78	95	Hamap	MF_00122	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C [gatC].	2	95	24.332	T	20-06-2018	IPR003837	Glu-tRNAGln amidotransferase C subunit	GO:0006450	
WP_003515618.1	53ee076a764ad24d73f089c63eb29b78	95	Pfam	PF02686	Glu-tRNAGln amidotransferase C subunit	19	90	4.20E-21	T	20-06-2018	IPR003837	Glu-tRNAGln amidotransferase C subunit	GO:0006450	
WP_003515618.1	53ee076a764ad24d73f089c63eb29b78	95	SUPERFAMILY	SSF141000		2	93	1.57E-30	T	20-06-2018	IPR036113	"Glu-tRNAGln amidotransferase superfamily, subunit C"	GO:0006450	
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	SUPERFAMILY	SSF52029		183	374	7.92E-84	T	20-06-2018	IPR027409	GroEL-like apical domain superfamily		
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	CDD	cd03344	GroEL	3	522	0	T	20-06-2018	IPR001844	Chaperonin Cpn60	GO:0005737|GO:0042026	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	PRINTS	PR00298	60kDa chaperonin signature	266	289	8.50E-73	T	20-06-2018	IPR001844	Chaperonin Cpn60	GO:0005737|GO:0042026	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	PRINTS	PR00298	60kDa chaperonin signature	348	373	8.50E-73	T	20-06-2018	IPR001844	Chaperonin Cpn60	GO:0005737|GO:0042026	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	PRINTS	PR00298	60kDa chaperonin signature	396	417	8.50E-73	T	20-06-2018	IPR001844	Chaperonin Cpn60	GO:0005737|GO:0042026	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	PRINTS	PR00298	60kDa chaperonin signature	82	109	8.50E-73	T	20-06-2018	IPR001844	Chaperonin Cpn60	GO:0005737|GO:0042026	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	PRINTS	PR00298	60kDa chaperonin signature	26	52	8.50E-73	T	20-06-2018	IPR001844	Chaperonin Cpn60	GO:0005737|GO:0042026	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	Pfam	PF00118	TCP-1/cpn60 chaperonin family	22	523	7.40E-105	T	20-06-2018	IPR002423	Chaperonin Cpn60/TCP-1 family	GO:0005524	
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	ProSitePatterns	PS00296	Chaperonins cpn60 signature.	403	414	-	T	20-06-2018	IPR018370	"Chaperonin Cpn60, conserved site"	GO:0005524|GO:0005737|GO:0006457	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	Gene3D	G3DSA:1.10.560.10		371	515	3.20E-30	T	20-06-2018	IPR027413	GroEL-like equatorial domain superfamily		
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	SUPERFAMILY	SSF48592		404	520	2.08E-83	T	20-06-2018	IPR027413	GroEL-like equatorial domain superfamily		
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	SUPERFAMILY	SSF48592		5	133	2.08E-83	T	20-06-2018	IPR027413	GroEL-like equatorial domain superfamily		
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	PANTHER	PTHR11353		1	533	5.10E-243	T	20-06-2018	IPR002423	Chaperonin Cpn60/TCP-1 family	GO:0005524	
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	PANTHER	PTHR11353:SF169		1	533	5.10E-243	T	20-06-2018				
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	Gene3D	G3DSA:1.10.560.10		1	200	2.00E-33	T	20-06-2018	IPR027413	GroEL-like equatorial domain superfamily		
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	SUPERFAMILY	SSF54849		137	205	5.26E-25	T	20-06-2018	IPR037290	Chaperonin Cpn60/TCP-1 domain superfamily		
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	TIGRFAM	TIGR02348	GroEL: chaperonin GroL	2	526	2.40E-259	T	20-06-2018	IPR001844	Chaperonin Cpn60	GO:0005737|GO:0042026	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	Hamap	MF_00600	60 kDa chaperonin [groL].	1	540	42.229	T	20-06-2018	IPR001844	Chaperonin Cpn60	GO:0005737|GO:0042026	Reactome: R-HSA-1268020|Reactome: R-HSA-8869496
WP_003514589.1	7b7c3a498559dc2590c7d7dc8279dd20	541	Gene3D	G3DSA:3.50.7.10		201	370	4.90E-95	T	20-06-2018	IPR027409	GroEL-like apical domain superfamily		
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	PANTHER	PTHR22683		212	438	2.40E-59	T	20-06-2018				
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	Pfam	PF01580	FtsK/SpoIIIE family	696	914	1.00E-20	T	20-06-2018	IPR002543	FtsK domain	GO:0000166|GO:0003677|GO:0005524	
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	Gene3D	G3DSA:3.40.50.300		594	953	4.20E-26	T	20-06-2018				
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	MobiDBLite	mobidb-lite	consensus disorder prediction	1002	1022	-	T	20-06-2018				
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	PANTHER	PTHR22683		678	1058	2.40E-59	T	20-06-2018				
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	ProSiteProfiles	PS50901	FtsK domain profile.	699	941	33.287	T	20-06-2018	IPR002543	FtsK domain	GO:0000166|GO:0003677|GO:0005524	
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	PANTHER	PTHR22683:SF1		212	438	2.40E-59	T	20-06-2018				
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	PANTHER	PTHR22683:SF1		678	1058	2.40E-59	T	20-06-2018				
WP_003513987.1	91ceb76e91684cc38473a909fa1ac7fc	1066	SUPERFAMILY	SSF52540		689	976	1.42E-24	T	20-06-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
WP_003516194.1	cf5937e35594ba2d236a5764dfdb9c4a	80	Coils	Coil		13	33	-	T	20-06-2018				
WP_003514874.1	275bf213ea6efa3c12ebbed2cf4a6c28	75	PRINTS	PR00445	HupF/HypC hydrogenase expression/synthesis family signature	55	67	1.80E-06	T	20-06-2018	IPR001109	"Hydrogenase expression/formation protein, HupF/HypC"		
WP_003514874.1	275bf213ea6efa3c12ebbed2cf4a6c28	75	PRINTS	PR00445	HupF/HypC hydrogenase expression/synthesis family signature	2	9	1.80E-06	T	20-06-2018	IPR001109	"Hydrogenase expression/formation protein, HupF/HypC"		
WP_003514874.1	275bf213ea6efa3c12ebbed2cf4a6c28	75	PRINTS	PR00445	HupF/HypC hydrogenase expression/synthesis family signature	37	53	1.80E-06	T	20-06-2018	IPR001109	"Hydrogenase expression/formation protein, HupF/HypC"		
WP_003514874.1	275bf213ea6efa3c12ebbed2cf4a6c28	75	Pfam	PF01455	HupF/HypC family	1	64	4.50E-23	T	20-06-2018	IPR001109	"Hydrogenase expression/formation protein, HupF/HypC"		
WP_003514874.1	275bf213ea6efa3c12ebbed2cf4a6c28	75	TIGRFAM	TIGR00074	hypC_hupF: hydrogenase assembly chaperone HypC/HupF	1	73	4.30E-21	T	20-06-2018	IPR001109	"Hydrogenase expression/formation protein, HupF/HypC"		
WP_003514874.1	275bf213ea6efa3c12ebbed2cf4a6c28	75	SUPERFAMILY	SSF159127		1	73	7.19E-22	T	20-06-2018	IPR037254	HupF/HypC superfamily		
WP_003514874.1	275bf213ea6efa3c12ebbed2cf4a6c28	75	PANTHER	PTHR35177		1	72	1.70E-20	T	20-06-2018	IPR001109	"Hydrogenase expression/formation protein, HupF/HypC"		
WP_003514874.1	275bf213ea6efa3c12ebbed2cf4a6c28	75	ProSitePatterns	PS01097	Hydrogenases expression/synthesis hupF/hypC family signature.	1	9	-	T	20-06-2018	IPR019812	"Hydrogenase assembly chaperone, conserved site"		
WP_003517959.1	373683e5cebe9277f3502d0868afe6e1	528	Coils	Coil		142	162	-	T	20-06-2018				
WP_003517959.1	373683e5cebe9277f3502d0868afe6e1	528	MobiDBLite	mobidb-lite	consensus disorder prediction	314	349	-	T	20-06-2018				
WP_003517959.1	373683e5cebe9277f3502d0868afe6e1	528	Pfam	PF02120	Flagellar hook-length control protein FliK	396	473	4.70E-19	T	20-06-2018	IPR021136	"Flagellar hook-length control protein-like, C-terminal"		
WP_003517959.1	373683e5cebe9277f3502d0868afe6e1	528	Coils	Coil		434	454	-	T	20-06-2018				
WP_003517959.1	373683e5cebe9277f3502d0868afe6e1	528	MobiDBLite	mobidb-lite	consensus disorder prediction	70	124	-	T	20-06-2018				
WP_003517959.1	373683e5cebe9277f3502d0868afe6e1	528	PANTHER	PTHR37533		98	495	1.30E-12	T	20-06-2018				
WP_003517959.1	373683e5cebe9277f3502d0868afe6e1	528	MobiDBLite	mobidb-lite	consensus disorder prediction	471	494	-	T	20-06-2018				
WP_003514829.1	5702dafe70d6409f25578c6c292feb58	144	SUPERFAMILY	SSF47240		2	143	6.77E-18	T	20-06-2018	IPR009078	Ferritin-like superfamily		
WP_003514829.1	5702dafe70d6409f25578c6c292feb58	144	Pfam	PF09537	Domain of unknown function (DUF2383)	8	113	1.70E-29	T	20-06-2018	IPR019052	Domain of unknown function DUF2383		
WP_003514829.1	5702dafe70d6409f25578c6c292feb58	144	Gene3D	G3DSA:1.20.1260.10		1	144	2.60E-26	T	20-06-2018	IPR012347	Ferritin-like		
WP_003514829.1	5702dafe70d6409f25578c6c292feb58	144	CDD	cd00657	Ferritin_like	12	143	4.01E-25	T	20-06-2018				
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	Gene3D	G3DSA:3.65.10.10		220	421	1.50E-51	T	20-06-2018	IPR036968	Enolpyruvate transferase domain superfamily	GO:0016765	
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	PANTHER	PTHR43783:SF2		1	419	4.30E-167	T	20-06-2018				
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	Coils	Coil		401	421	-	T	20-06-2018				
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	PANTHER	PTHR43783		1	419	4.30E-167	T	20-06-2018				
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	Hamap	MF_00111	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [murA].	1	418	45.456	T	20-06-2018	IPR005750	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	GO:0008760|GO:0019277	KEGG: 00520+2.5.1.7|KEGG: 00550+2.5.1.7|MetaCyc: PWY-6386|MetaCyc: PWY-6387
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	TIGRFAM	TIGR01072	murA: UDP-N-acetylglucosamine 1-carboxyvinyltransferase	1	417	3.50E-180	T	20-06-2018	IPR005750	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	GO:0008760|GO:0019277	KEGG: 00520+2.5.1.7|KEGG: 00550+2.5.1.7|MetaCyc: PWY-6386|MetaCyc: PWY-6387
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	Pfam	PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	7	408	8.50E-113	T	20-06-2018	IPR001986	Enolpyruvate transferase domain	GO:0016765	
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	CDD	cd01555	UdpNAET	12	411	0	T	20-06-2018	IPR005750	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	GO:0008760|GO:0019277	KEGG: 00520+2.5.1.7|KEGG: 00550+2.5.1.7|MetaCyc: PWY-6386|MetaCyc: PWY-6387
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	Gene3D	G3DSA:3.65.10.10		21	219	5.90E-52	T	20-06-2018	IPR036968	Enolpyruvate transferase domain superfamily	GO:0016765	
WP_003512944.1	24262a519ca3b62373a17af8ded07c3a	422	SUPERFAMILY	SSF55205		1	420	5.76E-143	T	20-06-2018	IPR013792	"RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta"	GO:0003824	
WP_003518870.1	c934ddc3c69b0a79a2bfe6413e8e7714	120	PANTHER	PTHR13256		26	102	4.20E-20	T	20-06-2018				
WP_003518870.1	c934ddc3c69b0a79a2bfe6413e8e7714	120	PANTHER	PTHR13256:SF67		26	102	4.20E-20	T	20-06-2018				
WP_003518870.1	c934ddc3c69b0a79a2bfe6413e8e7714	120	Pfam	PF13302	Acetyltransferase (GNAT) domain	26	96	7.40E-17	T	20-06-2018	IPR000182	GNAT domain	GO:0008080	
WP_003518870.1	c934ddc3c69b0a79a2bfe6413e8e7714	120	SUPERFAMILY	SSF55729		26	98	2.02E-18	T	20-06-2018	IPR016181	Acyl-CoA N-acyltransferase		
WP_003518870.1	c934ddc3c69b0a79a2bfe6413e8e7714	120	Gene3D	G3DSA:3.40.630.30		5	120	1.70E-14	T	20-06-2018				
WP_003516613.1	65b619534f2f787f53e3063690036589	87	TIGRFAM	TIGR03959	hyd_TM1266: putative iron-only hydrogenase system regulator	10	85	2.80E-35	T	20-06-2018	IPR023860	[FeFe]-hydrogenase system regulator TM1266		
WP_003516613.1	65b619534f2f787f53e3063690036589	87	Pfam	PF08753	NikR C terminal nickel binding domain	14	80	2.20E-05	T	20-06-2018	IPR014864	"Transcription factor, NikR, nickel binding C-terminal"		
WP_003516613.1	65b619534f2f787f53e3063690036589	87	Gene3D	G3DSA:3.30.70.1150		10	84	2.00E-26	T	20-06-2018				
WP_003516613.1	65b619534f2f787f53e3063690036589	87	SUPERFAMILY	SSF55021		8	86	4.76E-28	T	20-06-2018				
WP_003512237.1	b7d76662ff5b8efcdda0d58d54f59d9c	71	SUPERFAMILY	SSF47240		17	64	2.68E-05	T	20-06-2018	IPR009078	Ferritin-like superfamily		
WP_003512237.1	b7d76662ff5b8efcdda0d58d54f59d9c	71	Gene3D	G3DSA:1.20.1260.10		3	66	1.30E-05	T	20-06-2018	IPR012347	Ferritin-like		
WP_003517214.1	43e24a382b5ccd66199b6fe5d722de11	338	Gene3D	G3DSA:3.30.70.1140		1	70	3.80E-25	T	20-06-2018				
WP_003517214.1	43e24a382b5ccd66199b6fe5d722de11	338	TIGRFAM	TIGR01361	DAHP_synth_Bsub: 3-deoxy-7-phosphoheptulonate synthase	71	327	6.10E-126	T	20-06-2018	IPR006268	"Phospho-2-dehydro-3-deoxyheptonate aldolase, subtype 2"	GO:0009073|GO:0016832	KEGG: 00400+2.5.1.54|MetaCyc: PWY-6164
WP_003517214.1	43e24a382b5ccd66199b6fe5d722de11	338	Gene3D	G3DSA:3.20.20.70		71	333	9.00E-79	T	20-06-2018	IPR013785	Aldolase-type TIM barrel	GO:0003824	
WP_003517214.1	43e24a382b5ccd66199b6fe5d722de11	338	PANTHER	PTHR43018		1	336	2.80E-146	T	20-06-2018				
WP_003517214.1	43e24a382b5ccd66199b6fe5d722de11	338	SUPERFAMILY	SSF51569		1	335	1.37E-119	T	20-06-2018				
WP_003517214.1	43e24a382b5ccd66199b6fe5d722de11	338	Pfam	PF00793	DAHP synthetase I family	86	325	2.40E-76	T	20-06-2018	IPR006218	DAHP synthetase I/KDSA	GO:0009058	KEGG: 00540+2.5.1.55|MetaCyc: PWY-1269|MetaCyc: PWY-7674
WP_003519418.1	66b4a44542702999b4ec25fc25ddaf22	392	CDD	cd06174	MFS	6	379	8.60E-19	T	20-06-2018	IPR020846	Major facilitator superfamily domain		
WP_003519418.1	66b4a44542702999b4ec25fc25ddaf22	392	PANTHER	PTHR23514		6	382	5.40E-53	T	20-06-2018				
WP_003519418.1	66b4a44542702999b4ec25fc25ddaf22	392	ProSiteProfiles	PS50850	Major facilitator superfamily (MFS) profile.	5	392	15.716	T	20-06-2018	IPR020846	Major facilitator superfamily domain		
WP_003519418.1	66b4a44542702999b4ec25fc25ddaf22	392	SUPERFAMILY	SSF103473		4	383	2.09E-46	T	20-06-2018	IPR036259	MFS transporter superfamily		
WP_003519418.1	66b4a44542702999b4ec25fc25ddaf22	392	Pfam	PF07690	Major Facilitator Superfamily	10	317	1.10E-26	T	20-06-2018	IPR011701	Major facilitator superfamily	GO:0016021|GO:0055085	
WP_003519418.1	66b4a44542702999b4ec25fc25ddaf22	392	Gene3D	G3DSA:1.20.1250.20		2	194	4.50E-20	T	20-06-2018				
WP_003519418.1	66b4a44542702999b4ec25fc25ddaf22	392	Gene3D	G3DSA:1.20.1250.20		197	380	6.10E-19	T	20-06-2018				
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	Pfam	PF00186	Dihydrofolate reductase	2	159	9.50E-42	T	20-06-2018	IPR001796	Dihydrofolate reductase domain	GO:0004146|GO:0006545|GO:0009165|GO:0055114	KEGG: 00670+1.5.1.3|KEGG: 00790+1.5.1.3|MetaCyc: PWY-3841|MetaCyc: PWY-6614|Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	SUPERFAMILY	SSF53597		2	161	2.62E-45	T	20-06-2018	IPR024072	Dihydrofolate reductase-like domain superfamily		Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	PANTHER	PTHR22778:SF16		1	150	5.30E-33	T	20-06-2018				
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	PRINTS	PR00070	Dihydrofolate reductase signature	39	50	4.80E-12	T	20-06-2018	IPR012259	Dihydrofolate reductase	GO:0004146|GO:0006545|GO:0009165|GO:0050661|GO:0055114	KEGG: 00670+1.5.1.3|KEGG: 00790+1.5.1.3|MetaCyc: PWY-3841|MetaCyc: PWY-6614|Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	PRINTS	PR00070	Dihydrofolate reductase signature	26	34	4.80E-12	T	20-06-2018	IPR012259	Dihydrofolate reductase	GO:0004146|GO:0006545|GO:0009165|GO:0050661|GO:0055114	KEGG: 00670+1.5.1.3|KEGG: 00790+1.5.1.3|MetaCyc: PWY-3841|MetaCyc: PWY-6614|Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	PRINTS	PR00070	Dihydrofolate reductase signature	94	108	4.80E-12	T	20-06-2018	IPR012259	Dihydrofolate reductase	GO:0004146|GO:0006545|GO:0009165|GO:0050661|GO:0055114	KEGG: 00670+1.5.1.3|KEGG: 00790+1.5.1.3|MetaCyc: PWY-3841|MetaCyc: PWY-6614|Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	Gene3D	G3DSA:3.40.430.10		35	161	2.10E-32	T	20-06-2018	IPR024072	Dihydrofolate reductase-like domain superfamily		Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	Gene3D	G3DSA:3.40.430.10		1	34	3.10E-09	T	20-06-2018	IPR024072	Dihydrofolate reductase-like domain superfamily		Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	CDD	cd00209	DHFR	1	160	7.06E-62	T	20-06-2018	IPR001796	Dihydrofolate reductase domain	GO:0004146|GO:0006545|GO:0009165|GO:0055114	KEGG: 00670+1.5.1.3|KEGG: 00790+1.5.1.3|MetaCyc: PWY-3841|MetaCyc: PWY-6614|Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	ProSiteProfiles	PS51330	Dihydrofolate reductase (DHFR) domain profile.	1	161	46.873	T	20-06-2018	IPR001796	Dihydrofolate reductase domain	GO:0004146|GO:0006545|GO:0009165|GO:0055114	KEGG: 00670+1.5.1.3|KEGG: 00790+1.5.1.3|MetaCyc: PWY-3841|MetaCyc: PWY-6614|Reactome: R-HSA-196757
WP_003518900.1	391b3e472e2d4065b523c48bfe4fa277	167	PANTHER	PTHR22778		1	150	5.30E-33	T	20-06-2018				
WP_003517014.1	baee807cb874de9a72f7daefed9f2526	313	SUPERFAMILY	SSF53335		64	307	1.14E-46	T	20-06-2018	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase		
WP_003517014.1	baee807cb874de9a72f7daefed9f2526	313	PIRSF	PIRSF000401		1	310	2.30E-99	T	20-06-2018	IPR004498	Ribosomal protein L11 methyltransferase	GO:0006479|GO:0008276	
WP_003517014.1	baee807cb874de9a72f7daefed9f2526	313	Hamap	MF_00735	Ribosomal protein L11 methyltransferase [prmA].	3	309	33.555	T	20-06-2018	IPR004498	Ribosomal protein L11 methyltransferase	GO:0006479|GO:0008276	
WP_003517014.1	baee807cb874de9a72f7daefed9f2526	313	TIGRFAM	TIGR00406	prmA: ribosomal protein L11 methyltransferase	3	303	6.80E-76	T	20-06-2018	IPR004498	Ribosomal protein L11 methyltransferase	GO:0006479|GO:0008276	
WP_003517014.1	baee807cb874de9a72f7daefed9f2526	313	CDD	cd02440	AdoMet_MTases	177	246	6.45E-15	T	20-06-2018				
WP_003517014.1	baee807cb874de9a72f7daefed9f2526	313	Pfam	PF06325	Ribosomal protein L11 methyltransferase (PrmA)	2	307	6.60E-97	T	20-06-2018				
WP_003517014.1	baee807cb874de9a72f7daefed9f2526	313	Gene3D	G3DSA:3.40.50.150		114	309	1.80E-40	T	20-06-2018				
WP_003517014.1	baee807cb874de9a72f7daefed9f2526	313	PANTHER	PTHR43648		5	307	5.40E-65	T	20-06-2018				
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	SUPERFAMILY	SSF51161		233	330	5.74E-18	T	20-06-2018	IPR011004	Trimeric LpxA-like superfamily		
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	PANTHER	PTHR22572		1	330	7.50E-113	T	20-06-2018				
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	Gene3D	G3DSA:3.90.550.10		1	239	2.10E-68	T	20-06-2018	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	Gene3D	G3DSA:2.160.10.10		240	342	2.80E-19	T	20-06-2018				
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	Pfam	PF00132	Bacterial transferase hexapeptide (six repeats)	248	281	9.10E-07	T	20-06-2018	IPR001451	Hexapeptide repeat		
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	CDD	cd04181	NTP_transferase	3	219	1.25E-97	T	20-06-2018				
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	PANTHER	PTHR22572:SF124		1	330	7.50E-113	T	20-06-2018				
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	SUPERFAMILY	SSF53448		268	285	3.29E-81	T	20-06-2018	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	SUPERFAMILY	SSF53448		1	235	3.29E-81	T	20-06-2018	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_003511635.1	6c8f267998e55140f7ee4b1dee683964	347	Pfam	PF00483	Nucleotidyl transferase	2	233	1.20E-52	T	20-06-2018	IPR005835	Nucleotidyl transferase domain	GO:0009058|GO:0016779	
WP_003516667.1	ace6e51e043c8f08592a453bb5fef9cf	388	SUPERFAMILY	SSF53649		1	98	2.50E-77	T	20-06-2018	IPR017850	"Alkaline-phosphatase-like, core domain superfamily"	GO:0003824|GO:0008152	
WP_003516667.1	ace6e51e043c8f08592a453bb5fef9cf	388	SUPERFAMILY	SSF53649		214	385	2.50E-77	T	20-06-2018	IPR017850	"Alkaline-phosphatase-like, core domain superfamily"	GO:0003824|GO:0008152	
WP_003516667.1	ace6e51e043c8f08592a453bb5fef9cf	388	TIGRFAM	TIGR01696	deoB: phosphopentomutase	3	377	1.30E-156	T	20-06-2018	IPR010045	Phosphopentomutase	GO:0000287|GO:0005737|GO:0008973|GO:0009117|GO:0043094	KEGG: 00030+5.4.2.7|KEGG: 00230+5.4.2.7|MetaCyc: PWY-7180
